RECALL_DATE,RECALL_NUMBER,AREA_OF_CONCERN,PRIMARY_RECALL,BRAND_NAME,COMMON_NAME,YEAR,MONTH,WEEK,QUARTER,YEAR_MONTH,YEAR_SEASON,DAYS_SINCE_LAST_BRAND_RECALL,DAYS_SINCE_LAST_PROD_RECALL,BRAND_RECALL_FREQ,PATHOGEN_FREQ,Incident_Pathogen,Incident_Severity,Incident_BrandsInvolved,Incident_UniqueProducts,Incident_NumItems,Incident_DurationDays,Season_Fall,Season_Spring,Season_Summer,Season_Winter,Season_nan,Day_Friday,Day_Monday,Day_Saturday,Day_Sunday,Day_Thursday,Day_Tuesday,Day_Wednesday,Day_nan,Class_Class I,Class_Class II,Class_Class III,Class_nan,Depth_consumer,Depth_retail/hri,Depth_wholesale,Depth_nan,RECALL_CLASS_NUM
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef standing rib roast 4 bone,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef cross rib roast bnl,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef top sirloin roast,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,top sirloin cap steak,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef eye of round roast vac pack,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef brisket bnls point roast,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef strip loin steak bnls ev,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef tenderloin steak boneless,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef outside round roast,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,cut from canadian aaa  top sirloin roast  boneless,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef top sirloin cap steak bnls evp,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef eye of round steak fast fry bnls,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef tenderloin roast,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef boneless tenderloin roast,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef strip loin steak fast fry extreme value pack,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef inside round rouladen,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef bottom sirloin tri tip steak bnls fast fry evp,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef bottom sirloin tri tip steak bnls,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef cap off top sirloin peppered roast,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef eye of round steak ff,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef brisket point short style bnls,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef inside round steak boneless twin pack,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef eye of round roast bnls,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef chuck bottom blade roast boneless,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,stiploin steaks bonless cut from 100% aaa beef,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,the butcher's cut,beef sausage,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,5,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef t-bone steak,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef inside round steak,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef rib roast stnding cap rem,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,ms beef kabobs,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,ms fresh prime rib lean patties,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,the butcher's cut,beef and pork sausage,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,5,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef inside round rouladen,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef flank florentine,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,ms beef tenderloin bacon wrapped,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef inside round roast bnls,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef top sirloin steak fast fry,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,ms beef prime rib roast boneless,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef top sirloin roast bnls,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef loin t-bone steak fast fry,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef t-bone steak thck 1.5,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef prime rib roast 3 bone,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef strip loin steak boneless,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef t-bone steak fastfry,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef back ribs,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef chuck cross rib roast boneless,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef london broil,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef bottom sirloin tri tip roast bnls,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 16:00:00,7462,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef top sirloin steak 1.5,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,150,152,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 19:25:00,7760,microbiological (pathogenic) e.coli o157:h7,No,smith's quality meats,preserved pork & beef sausage / saucisse au porc et boeuf conservé,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,9,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,8,9,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 19:25:00,7736,microbiological (pathogenic) e.coli o157:h7,No,sold at northern stores / vendu dans les magasins northern,"various beef products - refer to press release september 30, 2012 / divers produits de boeuf - consulter le communiqué du 30 septembre 2012:_x000d_
http://www.inspection.gc.ca/english/corpaffr/recarapp/2012/20120930e.shtml",2012,9,39,3,2012-09,2012_Fall,0.0,0.0,1,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,1,2,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 19:25:00,7736,microbiological (pathogenic) e.coli o157:h7,No,sold at giant tiger/ vendu dans les magasins tigre géant,"various beef products - refer to press release september 30, 2012 / divers produits de boeuf - consulter le communiqué du 30 septembre 2012:_x000d_
http://www.inspection.gc.ca/english/corpaffr/recarapp/2012/20120930e.shtml",2012,9,39,3,2012-09,2012_Fall,0.0,0.0,1,3462,microbiological (pathogenic) e.coli o157:h7,Class I,2,1,2,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 19:25:00,7760,microbiological (pathogenic) e.coli o157:h7,No,smith's quality meats,premium beef sirloin burgers / burgers de surlonge de boeuf premium,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,9,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,8,9,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 19:25:00,7760,microbiological (pathogenic) e.coli o157:h7,No,smith's quality meats,preserved pork & beef sausage / saucisse porc et boeuf conservé,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,9,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,8,9,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 19:25:00,7760,microbiological (pathogenic) e.coli o157:h7,No,smith's quality meats,preserved beef sausage in natural hog casing / saucisse au boeuf conserve dans,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,9,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,8,9,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 19:25:00,7760,microbiological (pathogenic) e.coli o157:h7,No,smith's quality meats,preserved beef sausage / saucisse au boeuf conserve,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,9,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,8,9,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 19:25:00,7760,microbiological (pathogenic) e.coli o157:h7,No,smith's quality meats,preserved beef and onion sausage in natural hog casing / saucisse au boeuf et onion conservee avec boyau de porc naturel,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,9,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,8,9,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 19:25:00,7760,microbiological (pathogenic) e.coli o157:h7,No,smith's quality meats,preserved beef sausage in natural hog casing / saucisse au boeuf dans un boyau de porc naturelle conservé,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,9,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,8,9,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 19:25:00,7760,microbiological (pathogenic) e.coli o157:h7,No,smith's quality meats,preserved pork & beef sausage / saucisse au porc et boeuf conservé,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,9,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,8,9,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 19:25:00,7760,microbiological (pathogenic) e.coli o157:h7,No,smith's quality meats,preserved beef and onion sausage in natural hog casing / saucisse au boeuf et onion cnoserve dans un boyau de porc naturel,2012,9,39,3,2012-09,2012_Fall,0.0,0.0,9,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,8,9,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-09-30 20:00:00,7769,microbiological (pathogenic) e.coli o157:h7,No,overwaitea food group,"various beef products-refer to press release september 30, 2012 http://www.inspection.gc.ca/english/corpaffr/recarapp/2012/20120930e.shtml",2012,9,39,3,2012-09,2012_Fall,0.0,0.0,2,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,1,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-10-01 13:10:00,7460,microbiological (pathogenic) salmonella,No,nestle,chocolate peanut butter ice cream / crème glacée - chocolat et beurre d'arachide,2012,10,40,4,2012-10,2012_Fall,0.0,0.0,3,1747,microbiological (pathogenic) salmonella,Class I,1,1,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
2012-10-01 13:40:00,7553,microbiological (pathogenic) e.coli o157:h7,No,coop atlantic,"various beef products / divers produits de boeuf - refer to press release ocober 1, 2012 / consulter le communiqué du 1er octobre 2012: http://www.inspection.gc.ca/english/corpaffr/recarapp/2012/20121001e.shtml",2012,10,40,4,2012-10,2012_Fall,0.0,0.0,1,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,1,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-10-01 19:56:00,7727,microbiological (pathogenic) e.coli o157:h7,No,brooks meat packers,ribeye steak (no french / pas de français),2012,10,40,4,2012-10,2012_Fall,0.0,0.0,2,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,2,2,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-10-01 19:56:00,7926,microbiological (pathogenic) e.coli o157:h7,No,the kitchen table,aa or higher top sirloin (english only / anglais seulement),2012,10,40,4,2012-10,2012_Fall,0.0,0.0,3,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,3,3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-10-01 19:56:00,7703,microbiological (pathogenic) e.coli o157:h7,No,entrepôt des viandes,filet mignon aaa beef tenderloin,2012,10,40,4,2012-10,2012_Fall,0.0,0.0,2,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,2,2,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-10-01 19:56:00,7703,microbiological (pathogenic) e.coli o157:h7,No,entrepôt des viandes,côte de boeuf aaa beef rib,2012,10,40,4,2012-10,2012_Fall,0.0,0.0,2,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,2,2,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-10-01 19:56:00,7926,microbiological (pathogenic) e.coli o157:h7,No,the kitchen table,aa or higher eye of round steak (english only / anglais seulement),2012,10,40,4,2012-10,2012_Fall,0.0,0.0,3,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,3,3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-10-01 19:56:00,7727,microbiological (pathogenic) e.coli o157:h7,No,brooks meat packers,beef breakfast fresh sausage  (no french/ pas de français),2012,10,40,4,2012-10,2012_Fall,0.0,0.0,2,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,2,2,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-10-01 19:56:00,7926,microbiological (pathogenic) e.coli o157:h7,No,the kitchen table,new york striploin – premium black angus (english only / anglais seulement),2012,10,40,4,2012-10,2012_Fall,0.0,0.0,3,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,3,3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-10-01 20:00:00,7750,microbiological (pathogenic) e.coli o157:h7,No,loblaw companies,"various beef products - refer to press release october 1, 2012 http://www.inspection.gc.ca/english/corpaffr/recarapp/2012/20121001e.shtml",2012,10,40,4,2012-10,2012_Fall,2.0,0.0,5,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,1,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
2012-10-03 08:16:00,7472,microbiological (pathogenic) e.coli o157:h7,No,t & t supermarket inc,"various beef products - refer to press release october 3, 2012/divers produits de boeuf - consulter le communiqué du 3 octobre 2012:_x000d_
http://www.inspection.gc.ca/english/corpaffr/recarapp/2012/20121003e.shtml",2012,10,40,4,2012-10,2012_Fall,0.0,0.0,2,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,1
2012-10-03 11:40:00,7480,microbiological (pathogenic) e.coli o157:h7,No,safeway,beef soup bone prev frozen,2012,10,40,4,2012-10,2012_Fall,2.0,0.0,198,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,1
2012-10-03 14:48:00,7470,microbiological (pathogenic) e.coli o157:h7,No,ottenbreit's,pepperoni (no french / pas de français),2012,10,40,4,2012-10,2012_Fall,0.0,0.0,16,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,16,16,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,1
2012-10-03 14:48:00,7470,microbiological (pathogenic) e.coli o157:h7,No,ottenbreit's,cooked salami (no french / pas de français),2012,10,40,4,2012-10,2012_Fall,0.0,0.0,16,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,16,16,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,1
2012-10-03 14:48:00,7470,microbiological (pathogenic) e.coli o157:h7,No,ottenbreit's,ground beef hamburger (no french / pas de français),2012,10,40,4,2012-10,2012_Fall,0.0,0.0,16,3462,microbiological (pathogenic) e.coli o157:h7,Class I,1,16,16,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,1
